PERSON_LEGISLATIVE_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|BUSINESS_GROUP_ID|PERSON_ID|LEGISLATION_CODE|HIGHEST_EDUCATION_LEVEL|MARITAL_STATUS|MARITAL_STATUS_DATE|SEX|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|PER_INFROMATION_CATEGORY|PER_INFORMATION1|PER_INFORMATION2|PER_INFORMATION3|PER_INFORMATION4|PER_INFORMATION5|PER_INFORMATION6|PER_INFORMATION7|PER_INFORMATION8|PER_INFORMATION9|PER_INFORMATION10|PER_INFORMATION11|PER_INFORMATION12|PER_INFORMATION13|PER_INFORMATION14|PER_INFORMATION15|PER_INFORMATION16|PER_INFORMATION17|PER_INFORMATION18|PER_INFORMATION19|PER_INFORMATION20|PER_INFORMATION21|PER_INFORMATION22|PER_INFORMATION23|PER_INFORMATION24|PER_INFORMATION25|PER_INFORMATION26|PER_INFORMATION27|PER_INFORMATION28|PER_INFORMATION29|PER_INFORMATION30|PER_INFORMATION_DATE1|PER_INFORMATION_DATE2|PER_INFORMATION_DATE3|PER_INFORMATION_DATE4|PER_INFORMATION_DATE5|PER_INFORMATION_DATE6|PER_INFORMATION_DATE7|PER_INFORMATION_DATE8|PER_INFORMATION_DATE9|PER_INFORMATION_DATE10|PER_INFORMATION_DATE11|PER_INFORMATION_DATE12|PER_INFORMATION_DATE13|PER_INFORMATION_DATE14|PER_INFORMATION_DATE15|PER_INFORMATION_NUMBER1|PER_INFORMATION_NUMBER2|PER_INFORMATION_NUMBER3|PER_INFORMATION_NUMBER4|PER_INFORMATION_NUMBER5|PER_INFORMATION_NUMBER6|PER_INFORMATION_NUMBER7|PER_INFORMATION_NUMBER8|PER_INFORMATION_NUMBER9|PER_INFORMATION_NUMBER10|PER_INFORMATION_NUMBER11|PER_INFORMATION_NUMBER12|PER_INFORMATION_NUMBER13|PER_INFORMATION_NUMBER14|PER_INFORMATION_NUMBER15|PER_INFORMATION_NUMBER16|PER_INFORMATION_NUMBER17|PER_INFORMATION_NUMBER18|PER_INFORMATION_NUMBER19|PER_INFORMATION_NUMBER20|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
L211|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P211|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L211
L212|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P212|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L212
L213|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P213|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L213
L214|2001-03-21|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P214|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L214
L215|2001-04-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P215|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L215
L216|2001-04-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P216|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L216
L217|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P217|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L217
L218|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P218|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L218
L219|2001-04-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P219|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L219
L220|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P220|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L220
L221|2001-04-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P221|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L221
L222|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P222|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L222
L223|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P223|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L223
L224|2001-05-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P224|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L224
L225|2001-05-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P225|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L225
L226|2001-05-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P226|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L226
L227|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P227|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L227
L228|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P228|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L228
L229|2001-06-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P229|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L229
L230|2001-02-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P230|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L230
L231|2001-06-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P231|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L231
L232|2001-06-06|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P232|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L232
L233|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P233|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L233
L234|2001-06-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P234|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L234
L235|2001-06-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P235|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L235
L236|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P236|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L236
L237|2001-06-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P237|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L237
L238|2001-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P238|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L238
L239|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P239|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L239
L240|2001-06-25|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P240|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L240
L241|2001-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P241|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L241
L242|2001-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P242|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L242
L243|2001-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P243|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L243
L244|2001-07-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P244|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L244
L245|2001-07-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P245|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L245
L246|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P246|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L246
L247|2001-07-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P247|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L247
L248|2001-07-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P248|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L248
L249|2001-07-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P249|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L249
L250|2001-07-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P250|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L250
L251|2001-08-13|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P251|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L251
L252|2001-08-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P252|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L252
L253|2001-09-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P253|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L253
L254|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P254|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L254
L255|2001-09-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P255|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L255
L256|2001-10-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P256|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L256
L257|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P257|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L257
L258|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P258|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L258
L259|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P259|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L259
L260|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P260|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L260
L261|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P261|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L261
L262|2001-10-19|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P262|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L262
L263|2001-12-10|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P263|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L263
L264|2001-12-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P264|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L264
L265|2001-12-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P265|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L265
L266|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P266|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L266
L267|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P267|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L267
L268|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P268|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L268
L269|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P269|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L269
L270|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P270|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L270
L271|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P271|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L271
L272|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P272|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L272
L273|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P273|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L273
L274|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P274|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L274
L275|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P275|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L275
L276|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P276|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L276
L277|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P277|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L277
L278|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P278|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L278
L279|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P279|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L279
L280|2003-04-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P280|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L280
L281|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P281|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L281
L282|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P282|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L282
L283|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P283|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L283
L284|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P284|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L284
L285|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P285|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L285
L286|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P286|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L286
L287|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P287|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L287
L288|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P288|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L288
L289|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P289|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L289
L290|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P290|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L290
L291|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P291|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L291
L292|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P292|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L292
L293|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P293|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L293
L294|2003-08-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P294|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L294
L295|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P295|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L295
L296|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P296|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L296
L297|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P297|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L297
L298|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P298|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L298
L299|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P299|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L299
L300|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P300|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L300
L301|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P301|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L301
L302|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P302|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L302
L303|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P303|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L303
L304|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P304|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L304
L305|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P305|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L305
L306|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P306|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L306
L307|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P307|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L307
L308|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P308|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L308
L309|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P309|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L309
L310|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P310|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L310
L311|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P311|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L311
L312|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P312|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L312
L313|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P313|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L313
L314|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P314|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L314
L315|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P315|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L315
L316|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P316|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L316
L317|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P317|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L317
L318|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P318|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L318
L319|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P319|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L319
L320|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P320|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L320
L321|2000-03-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P321|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L321
