ORGANIZATION_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|NAME|LOCATION_ID|BUSINESS_GROUP_ID|SET_ID|LEGAL_ENTITY_ID|ESTABLISHMENT_ID|COST_ALLOCATION_KEYFLEX_ID|ACTION_OCCURENCE_ID|STATUS|INTERNAL_EXTERNAL_FLAG|INTERNAL_ADDRESS_LINE|ORGANIZATION_TYPE|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|SOURCE_LANG|ACTION_OCCURRENCE_ID1|CLASSIFICATION_CODE|LEGISLATION_CODE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
KTG_DEP_231|2015-02-20|4712-12-31|Департамент организации закупок и мониторинга договоров|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_231
KTG_DEP_232|2015-02-20|4712-12-31|Служба организации и оплаты труда|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_232
KTG_DEP_233|2015-02-20|4712-12-31|Представительство в г. Пекин|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_233
KTG_DEP_234|2015-02-20|4712-12-31|Департамент маркетинга газа и диспетчеризации|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_234
KTG_DEP_235|2015-02-20|4712-12-31|Департамент по тарифной политике|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_235
KTG_DEP_134|2014-06-20|4712-12-31|Служба информационных технологий|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_134
KTG_DEP_138|2014-06-20|4712-12-31|Департамент маркетинга газа|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_138
KTG_DEP_140|2015-02-19|4712-12-31|Департамент промышленной безопасности, охраны труда и экологии|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_140
KTG_DEP_153|2014-06-20|4712-12-31|Департамент по связям с общественностью и сводно-координационной работе|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_153
KTG_DEP_167|2014-06-20|4712-12-31|Департамент по управлению системой магистральных газопроводов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_167
KTG_DEP_168|2014-06-20|4712-12-31|Департамент по управлению газораспределительными системами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_168
KTG_DEP_169|2015-02-19|4712-12-31|Центральный диспетчерский департамент|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_169
KTG_DEP_170|2015-02-19|4712-12-31|Департамент по добыче газа|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_170
KTG_DEP_171|2015-02-19|4712-12-31|Департамент закупок и развития местного содержания|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_171
KTG_DEP_172|2014-06-20|4712-12-31|Департамент по административным вопросам и документообороту|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_172
KTG_DEP_173|2015-02-19|4712-12-31|Департамент  корпоративного  финансирования и казначейства|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_173
KTG_DEP_179|2014-06-20|4712-12-31|Департамент по управлению активами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_179
KTG_DEP_180|2014-06-20|4712-12-31|Департамент по работе с регионами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_180
KTG_DEP_183|2015-02-19|4712-12-31|Служба по работе с инвесторами|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_183
KTG_DEP_187|2014-06-20|4712-12-31|Служба по организации труда и заработной платы|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_187
KTG_DEP_189|2014-06-20|4712-12-31|Департамент капитального строительства и ремонта|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_189
KTG_DEP_190|2015-02-19|4712-12-31|Департамент по управлению человеческими ресурсами и оплате труда|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_190
KTG_DEP_193|2015-02-19|4712-12-31|Департамент маркетинга газа и ценообразования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_193
KTG_DEP_207|2015-02-19|4712-12-31|Служба технического регулирования|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_207
KTG_DEP_208|2015-02-19|4712-12-31|Департамент международных контрактов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_208
KTG_DEP_212|2015-02-19|4712-12-31|Департамент по добыче метана угольных пластов|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_212
KTG_DEP_213|2015-02-19|4712-12-31|Департамент капитального строительства и технической политики ГТС|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_213
KTG_DEP_218|2015-02-19|4712-12-31|Департамент по развитию газомоторного топлива и газохимии|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_218
KTG_DEP_241|2015-02-23|4712-12-31|Департамент правового обеспечения|BC_BOLASHAK|11A3CAC8E20AB4E6E053A747660AF6EC|119E67C19A14375BE053A747660A4A5B|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_241
