ORGANIZATION_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|NAME|LOCATION_ID|BUSINESS_GROUP_ID|SET_ID|LEGAL_ENTITY_ID|ESTABLISHMENT_ID|COST_ALLOCATION_KEYFLEX_ID|ACTION_OCCURENCE_ID|STATUS|INTERNAL_EXTERNAL_FLAG|INTERNAL_ADDRESS_LINE|ORGANIZATION_TYPE|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|SOURCE_LANG|ACTION_OCCURRENCE_ID1|CLASSIFICATION_CODE|LEGISLATION_CODE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
KTGA_DEP_987830197|2005/06/07|4712/12/31|КТГА Юридический департамент|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_987830197
KTGA_DEP_2635026300|2005/06/08|4712/12/31|КТГА Отдел кадров и делопроизводства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2635026300
KTGA_DEP_3014837081|2005/06/08|4712/12/31|КТГА Управление внутреннего контроля|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3014837081
KTGA_DEP_673506940|2005/06/08|4712/12/31|КТГА Руководство|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_673506940
KTGA_DEP_949204238|2005/06/08|4712/12/31|КТГА Производственно-технический отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_949204238
KTGA_DEP_3714171722|2005/06/08|4712/12/31|КТГА Отдел маркетинга и коммерции|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3714171722
KTGA_DEP_4002110126|2005/06/08|4712/12/31|КТГА Бюджетно-экономический отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4002110126
KTGA_DEP_2213872151|2005/06/08|4712/12/31|КТГА Административно-хозяйственный отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2213872151
KTGA_DEP_2659052397|2005/06/08|4712/12/31|КТГА Отдел управления активами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2659052397
KTGA_DEP_348099497|2005/06/08|4712/12/31|КТГА Отдел бухгалтерского учета|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_348099497
KTGA_DEP_3475907529|2005/06/08|4712/12/31|КТГА Отдел государственных закупок  и тендерных процедур.|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3475907529
KTGA_DEP_3624193725|2005/06/08|4712/12/31|КТГА Отдел контроля денежных потоков|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3624193725
KTGA_DEP_3861155195|2005/06/08|4712/12/31|КТГА Юридическое управление|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3861155195
KTGA_DEP_1154253485|2005/06/08|4712/12/31|КТГА Отдел по связям с общественностью|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1154253485
KTG_DEP_4266719798|2005/08/25|2012/05/29|КТГ Департамент инвестиционной политики|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_4266719798
KTG_DEP_1180191888|2005/09/01|2006/11/21|КТГ Департамент энергетических проектов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1180191888
KTG_DEP_1483123755|2005/09/01|2006/11/22|КТГ Департамент новых и сервисных проектов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1483123755
KTGA_DEP_4266719798|2006/02/24|4712/12/31|КТГА Департамент инвестиционной политики|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4266719798
KTGA_DEP_2269478677|2006/02/24|2008/04/26|КТГА Отдел безопасности и охраны труда|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2269478677
KTGA_DEP_1320519397|2006/06/30|2010/10/02|КТГА Департамент эксплуатации систем газоснабжения|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1320519397
KTGA_DEP_3954177171|2006/07/01|4712/12/31|КТГА Департамент транспортировки газа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3954177171
KTG_DEP_393383525|2006/11/15|2008/08/26|КТГ Департамент по управлению газораспределительными сетями|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_393383525
KTG_DEP_2195043129|2006/11/15|2008/08/26|КТГ Департамент маркетинга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2195043129
KTG_DEP_1421968898|2006/11/15|2006/11/22|КТГ Департамент бюджетирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1421968898
KTG_DEP_2259721223|2006/11/15|2014/06/24|КТГ Служба информационных технологий|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2259721223
KTGA_DEP_2847624683|2007/02/01|2009/02/21|КТГА Департамент по внешнеэкономическим связям|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2847624683
KTG_DEP_3986222547|2007/02/06|2009/07/30|КТГ Служба управления персоналом|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3986222547
KTGA_DEP_4258285791|2007/04/02|2013/06/25|КТГА Департамент материально-технического снабжения|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4258285791
KTGA_DEP_2295412660|2007/04/03|4712/12/31|КТГА Департамент государственных закупок и тендерных процедур|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2295412660
KTGA_DEP_3903676903|2007/11/19|2008/11/11|КТГА Отдел ценовой политики и заработной платы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3903676903
KTGA_DEP_2831678387|2007/11/19|2008/11/11|КТГА Отдел бюджетного планирования и экономического анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2831678387
KTGA_DEP_2380286229|2008/01/01|4712/12/31|КТГА Департамент маркетинга и контрактов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2380286229
KTGA_DEP_1147180719|2008/01/01|2009/05/14|КТГА Отдел контрактов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1147180719
KTGA_DEP_2851631|2008/01/02|4712/12/31|КТГА Департамент мониторинга контрактов и клиринга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2851631
KTGA_DEP_4011616642|2008/02/01|2009/12/21|КТГА Информационный отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4011616642
KTGA_DEP_1879114234|2008/02/01|4712/12/31|КТГА Группа налогового учета и планирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1879114234
KTGA_DEP_1508598790|2008/04/25|2009/07/16|КТГА Отдел промышленной безопасности, охраны труда и экологии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1508598790
KTGA_DEP_2269478677|2008/04/26|4712/12/31|КТГА Отдел безопасности и охраны труда|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2269478677
KTG_DEP_1015796213|2008/05/25|2009/07/21|КТГ Служба по внедрению менеджмента качества|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1015796213
KTGA_DEP_2266363393|2008/06/05|2012/04/18|КТГА Диспетчерская группа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2266363393
KTG_DEP_2695547076|2008/08/25|2014/06/24|КТГ Департамент маркетинга газа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2695547076
KTG_DEP_3494374485|2008/08/25|4712/12/31|КТГ Служба по мобилизационной подготовке и защите государственных секретов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3494374485
KTG_DEP_1148741393|2008/08/25|2009/05/28|КТГ Группа по развитию электроэнергетических проектов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1148741393
KTG_DEP_521762993|2008/08/25|2015/02/24|КТГ Департамент промышленной безопасности, охраны труда и экологии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_521762993
KTG_DEP_2386302053|2008/08/25|2012/05/25|КТГ Департамент закупок|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2386302053
KTGA_DEP_673893406|2008/09/04|4712/12/31|КТГА Планово-экономическое управление|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_673893406
KTG_DEP_255839384|2008/09/05|2012/06/05|КТГ Служба корпоративного секретаря|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_255839384
KTGA_DEP_1018317196|2008/11/10|2010/08/17|КТГА Департамент тарифообразования и ценовой политики|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1018317196
KTGA_DEP_3903676903|2008/11/11|4712/12/31|КТГА Отдел ценовой политики и заработной платы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3903676903
KTGA_DEP_2831678387|2008/11/11|4712/12/31|КТГА Отдел бюджетного планирования и экономического анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2831678387
KTGA_DEP_4270410686|2008/11/11|4712/12/31|КТГА Отдел маркетинга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4270410686
KTGA_DEP_2303434972|2008/12/01|2009/02/06|КТГА Корпоративный секретарь|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2303434972
KTGA_DEP_255839384|2009/02/03|4712/12/31|КТГА Служба корпоративного секретаря|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_255839384
KTGA_DEP_2303434972|2009/02/06|4712/12/31|КТГА Корпоративный секретарь|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2303434972
KTGA_DEP_2664198504|2009/02/20|2009/05/14|КТГА Отдел мониторинга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2664198504
KTGA_DEP_1923186034|2009/02/20|2011/03/02|КТГА Департамент по регионам|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1923186034
KTGA_DEP_2847624683|2009/02/21|4712/12/31|КТГА Департамент по внешнеэкономическим связям|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2847624683
KTGA_DEP_1360114063|2009/05/12|4712/12/31|КТГА Жетысуский производственный филиал|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1360114063
KTGA_DEP_441582321|2009/05/12|2013/05/03|КТГА Хозяйственная служба|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_441582321
KTGA_DEP_776156639|2009/05/12|2015/01/06|КТГА Автотранспортная служба|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_776156639
KTGA_DEP_2664198504|2009/05/14|4712/12/31|КТГА Отдел мониторинга|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2664198504
KTGA_DEP_1147180719|2009/05/14|4712/12/31|КТГА Отдел контрактов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1147180719
KTGA_DEP_464089727|2009/05/14|4712/12/31|КТГА Аппарат Генерального директора|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_464089727
KTG_DEP_2908873861|2009/06/05|2012/05/25|КТГ Департамент по развитию газотранспортной системы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2908873861
KTG_DEP_3941361062|2009/06/05|2012/06/05|КТГ Департамент по эксплуатации газотранспортной системы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3941361062
KTG_DEP_1771914222|2009/06/05|2012/05/25|КТГ Департамент по управлению персоналом и административным вопросам|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1771914222
KTG_DEP_3526500867|2009/06/05|4712/12/31|КТГ Департамент бюджетного планирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3526500867
KTG_DEP_2599050373|2009/06/05|4712/12/31|КТГ Служба по управлению интегрированной системой менеджмента|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2599050373
KTG_DEP_844888068|2009/06/05|2012/06/05|КТГ Департамент по связям с общественностью и сводно-координационной работе|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_844888068
KTGA_DEP_521762993|2009/07/15|4712/12/31|КТГА Департамент промышленной безопасности, охраны труда и экологии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_521762993
KTGA_DEP_1508598790|2009/07/16|4712/12/31|КТГА Отдел промышленной безопасности, охраны труда и экологии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1508598790
KTGA_DEP_1612149705|2009/07/31|2009/09/02|КТГА Отдел аналитики и  внедрения менеджмента качества|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1612149705
KTGA_DEP_3270956879|2009/08/01|4712/12/31|КТГА Отдел по внедрению менеджмента качества|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3270956879
KTGA_DEP_2689321926|2009/09/01|2014/09/25|КТГА Служба управленческой отчетности и анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2689321926
KTGA_DEP_3579674675|2009/10/30|2010/04/19|КТГА Отдел внутреннего контроля|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3579674675
KTG_DEP_801173779|2009/12/15|2012/06/02|КТГ Департамент по управлению проектом "Строительство МГ "Бейнеу-Шымкент"|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_801173779
KTGA_DEP_993138091|2009/12/20|4712/12/31|КТГА Отдел труда и заработной платы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_993138091
KTGA_DEP_2120212736|2009/12/20|4712/12/31|КТГА Департамент информационных технологий|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2120212736
KTGA_DEP_4011616642|2009/12/21|4712/12/31|КТГА Информационный отдел|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4011616642
KTG_DEP_3553175213|2010/01/05|2012/06/05|КТГ Служба управленческой отчетности|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3553175213
KTG_DEP_3474482425|2010/07/26|4712/12/31|КТГ Департамент управления рисками|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3474482425
KTGA_DEP_1660002142|2010/08/16|4712/12/31|КТГА Департамент экономики и тарифообразования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1660002142
KTGA_DEP_1018317196|2010/08/17|4712/12/31|КТГА Департамент тарифообразования и ценовой политики|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1018317196
KTGA_DEP_1858856051|2010/08/17|4712/12/31|КТГА Департамент бюджетного планирования и экономического анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1858856051
KTGA_DEP_1320519397|2010/10/02|4712/12/31|КТГА Департамент эксплуатации систем газоснабжения|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1320519397
KTGA_DEP_27606701|2011/02/25|2013/10/02|КТГА Департамент мониторинга договоров и цен|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_27606701
