JOB_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|JOB_CODE|NAME|SET_ID|BUSINESS_GROUP_ID|JOB_FAMILY_ID|BENCHMARK_JOB_ID|ACTION_OCCURRENCE_ID|ACTIVE_STATUS|BENCHMARK_JOB_FLAG|MED_CHECKUP_REQ|REGULAR_TEMPORARY|FULL_PART_TIME|JOB_FUNCTION_CODE|MANAGER_LEVEL|APPROVAL_AUTHORITY|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
JOB_4218390602|2000-03-09|4712-12-31|JOB_CODE_4218390602|Оператор ГУ№ 4б|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4218390602
JOB_4214140316|2000-03-09|4712-12-31|JOB_CODE_4214140316|Технический персонал|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4214140316
JOB_4202959000|2000-03-09|4712-12-31|JOB_CODE_4202959000|Управляющий директор по управлению ГТС|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_2543482178|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4202959000
JOB_4183050152|2000-03-09|4712-12-31|JOB_CODE_4183050152|Уборщица ГУ№4|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4183050152
JOB_417851764|2000-03-09|4712-12-31|JOB_CODE_417851764|Заместитель Генерального директора по региональному развитию|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_417851764
JOB_4169004763|2000-03-09|4712-12-31|JOB_CODE_4169004763|Начальник отдела технического надзора|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4169004763
JOB_4153578739|2000-03-09|4712-12-31|JOB_CODE_4153578739|Ведущий инженер по техническому надзору|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4153578739
JOB_4140399456|2000-03-09|4712-12-31|JOB_CODE_4140399456|Менеджер по населению|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4140399456
JOB_4135436561|2000-03-09|4712-12-31|JOB_CODE_4135436561|Главный специалист по импортозамещению|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4135436561
JOB_4134063931|2000-03-09|4712-12-31|JOB_CODE_4134063931|Управляющий директор по регионам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4134063931
JOB_4116879784|2000-03-09|4712-12-31|JOB_CODE_4116879784|Главный экономист|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4116879784
JOB_4115045596|2000-03-09|4712-12-31|JOB_CODE_4115045596|Ведущий специалист по охране труда и технике безопасности|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4115045596
JOB_4111629870|2000-03-09|4712-12-31|JOB_CODE_4111629870|Управляющий директор по Западному региону|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4111629870
JOB_4103538581|2000-03-09|4712-12-31|JOB_CODE_4103538581|Региональный представитель|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4103538581
JOB_409659931|2000-03-09|4712-12-31|JOB_CODE_409659931|Делопроизводитель|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3490852268|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_409659931
JOB_4063863687|2000-03-09|4712-12-31|JOB_CODE_4063863687|Заместитель Генерального директора|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_2543482178|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4063863687
JOB_4059764931|2000-03-09|4712-12-31|JOB_CODE_4059764931|Коммерческий директор|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4059764931
JOB_4052931404|2000-03-09|4712-12-31|JOB_CODE_4052931404|Управляющий директор по внешнеэкономическим связям|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4052931404
JOB_4021123596|2000-03-09|4712-12-31|JOB_CODE_4021123596|Первый заместитель Генерального директора по маркетингу газа|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_2543482178|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4021123596
JOB_4007767529|2000-03-09|4712-12-31|JOB_CODE_4007767529|Начальник отдела капитального строительства|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4007767529
JOB_4004041056|2000-03-09|4712-12-31|JOB_CODE_4004041056|Переводчик|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_4004041056
JOB_3997272124|2000-03-09|4712-12-31|JOB_CODE_3997272124|Директор Илийского газового хозяйства|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3997272124
JOB_3994666025|2000-03-09|4712-12-31|JOB_CODE_3994666025|Контролер КПД  ГУ№ 4а|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3994666025
JOB_3993397111|2000-03-09|4712-12-31|JOB_CODE_3993397111|Инженер-технолог|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3993397111
JOB_3944941159|2000-03-09|4712-12-31|JOB_CODE_3944941159|Координатор по организационным вопросам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3944941159
JOB_3935497933|2000-03-09|4712-12-31|JOB_CODE_3935497933|Менеджер по реализации газа|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3935497933
JOB_392674171|2000-03-09|4712-12-31|JOB_CODE_392674171|Вице - президент по корпоративному развитию|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_392674171
JOB_3908600398|2000-03-09|4712-12-31|JOB_CODE_3908600398|Региональный менеджер|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3490852268|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3908600398
JOB_390056850|2000-03-09|4712-12-31|JOB_CODE_390056850|Юрисконсульт|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_390056850
JOB_3897075660|2000-03-09|4712-12-31|JOB_CODE_3897075660|Заместитель директора по техническим вопросам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3897075660
JOB_3870720266|2000-03-09|4712-12-31|JOB_CODE_3870720266|Советник|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3870720266
JOB_3869920040|2000-03-09|4712-12-31|JOB_CODE_3869920040|Главный энергетик|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3869920040
JOB_3854763011|2000-03-09|4712-12-31|JOB_CODE_3854763011|Вице - президент по экономике и финансам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3854763011
JOB_3852511486|2000-03-09|4712-12-31|JOB_CODE_3852511486|Заместитель Генерального директора по внешнеэкономическим связям|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3852511486
JOB_3835235344|2000-03-09|4712-12-31|JOB_CODE_3835235344|Охранник ГУ№4|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3835235344
JOB_3816755551|2000-03-09|4712-12-31|JOB_CODE_3816755551|Заместитель Генерального директора по управлению ГТС|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_2543482178|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3816755551
JOB_3813614396|2000-03-09|4712-12-31|JOB_CODE_3813614396|Оператор ГУ№4а|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3813614396
JOB_3810200002|2000-03-09|4712-12-31|JOB_CODE_3810200002|Руководитель|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3810200002
JOB_3807175389|2000-03-09|4712-12-31|JOB_CODE_3807175389|Специалист по защите государственных секретов и мобилизационной подготовке|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3807175389
JOB_3793338892|2000-03-09|4712-12-31|JOB_CODE_3793338892|Начальник ГУ №4б|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3793338892
JOB_3778596641|2000-03-09|4712-12-31|JOB_CODE_3778596641|Экономист|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3778596641
JOB_374610213|2000-03-09|4712-12-31|JOB_CODE_374610213|Вице - президент по новым проектам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_374610213
JOB_3743025079|2000-03-09|4712-12-31|JOB_CODE_3743025079|Водитель|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3743025079
JOB_3729636810|2000-03-09|4712-12-31|JOB_CODE_3729636810|Ведущий геолог|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3729636810
JOB_3708926620|2000-03-09|4712-12-31|JOB_CODE_3708926620|Начальник|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3708926620
JOB_3702322104|2000-03-09|4712-12-31|JOB_CODE_3702322104|Главный специалист по материально-техническому обеспечению|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3702322104
JOB_3701816865|2000-03-09|4712-12-31|JOB_CODE_3701816865|Управляющий директор по тарифной политике|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3701816865
JOB_3669796510|2000-03-09|4712-12-31|JOB_CODE_3669796510|Специалист по АХД|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3669796510
JOB_3661189784|2000-03-09|4712-12-31|JOB_CODE_3661189784|Заместитель генерального директора по Амангельдинскому проекту|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3661189784
JOB_364446700|2000-03-09|4712-12-31|JOB_CODE_364446700|Заместитель директора департамента|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_364446700
JOB_3643899809|2000-03-09|4712-12-31|JOB_CODE_3643899809|Аудитор|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3643899809
JOB_3639170768|2000-03-09|4712-12-31|JOB_CODE_3639170768|Инженер - эксперт|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3639170768
JOB_3628804608|2000-03-09|4712-12-31|JOB_CODE_3628804608|Исполнительный директор по развитию|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3628804608
JOB_3608034960|2000-03-09|4712-12-31|JOB_CODE_3608034960|Ведущий  специалист|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3608034960
JOB_3596854138|2000-03-09|4712-12-31|JOB_CODE_3596854138|Региональный представитель в г. Баку|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3596854138
JOB_3586790900|2000-03-09|4712-12-31|JOB_CODE_3586790900|Руководитель службы управленческой отчетности|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_706094967|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3586790900
JOB_356964751|2000-03-09|4712-12-31|JOB_CODE_356964751|Помощник|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3490852268|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_356964751
JOB_3565399366|2000-03-09|4712-12-31|JOB_CODE_3565399366|Заместитель Генерального директора по финансам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3565399366
JOB_3546778218|2000-03-09|4712-12-31|JOB_CODE_3546778218|Заместитель начальника управления|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3546778218
JOB_3511255941|2000-03-09|4712-12-31|JOB_CODE_3511255941|Менеджер по техническому надзору|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3511255941
JOB_3507569995|2000-03-09|4712-12-31|JOB_CODE_3507569995|Секретарь Правления|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_706094967|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3507569995
JOB_3502266363|2000-03-09|4712-12-31|JOB_CODE_3502266363|Первый заместитель Генерального директора|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_2543482178|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3502266363
JOB_3499749930|2000-03-09|4712-12-31|JOB_CODE_3499749930|Менеджер|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3499749930
JOB_345671181|2000-03-09|4712-12-31|JOB_CODE_345671181|Мастер|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3490852268|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_345671181
JOB_3440929947|2000-03-09|4712-12-31|JOB_CODE_3440929947|Первый Вице - президент|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3440929947
JOB_3395953903|2000-03-09|4712-12-31|JOB_CODE_3395953903|Заместитель Генерального директора по транспортировке|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3395953903
JOB_3393849764|2000-03-09|4712-12-31|JOB_CODE_3393849764|Главный специалист-экономист|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3393849764
JOB_3392196324|2000-03-09|4712-12-31|JOB_CODE_3392196324|Менеджер по маркетингу|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3392196324
JOB_3385492437|2000-03-09|4712-12-31|JOB_CODE_3385492437|Главный менеджер по разработке|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3385492437
JOB_3384807097|2000-03-09|4712-12-31|JOB_CODE_3384807097|Заместитель технического директора|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3384807097
JOB_338033176|2000-03-09|4712-12-31|JOB_CODE_338033176|Плотник|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_338033176
JOB_3373569908|2000-03-09|4712-12-31|JOB_CODE_3373569908|Инженер - сметчик|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3373569908
JOB_3301276026|2000-03-09|4712-12-31|JOB_CODE_3301276026|Зам.генерального директора по маркетингу и коммерции|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3301276026
JOB_3292557603|2000-03-09|4712-12-31|JOB_CODE_3292557603|Специалист|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3292557603
JOB_3291310716|2000-03-09|4712-12-31|JOB_CODE_3291310716|Старший юрист|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3291310716
JOB_3251498967|2000-03-09|4712-12-31|JOB_CODE_3251498967|Менеджер ГУ№ 4а|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3251498967
JOB_3237594425|2000-03-09|4712-12-31|JOB_CODE_3237594425|Заместитель Генерального директора по сервисным проектам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3237594425
JOB_3230056197|2000-03-09|4712-12-31|JOB_CODE_3230056197|Инженер по технике и технологии бурения|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3230056197
JOB_3226143767|2000-03-09|4712-12-31|JOB_CODE_3226143767|Старший аудитор|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3226143767
JOB_3202082534|2000-03-09|4712-12-31|JOB_CODE_3202082534|Управляющий директор по общим вопросам|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3202082534
JOB_3198911151|2000-03-09|4712-12-31|JOB_CODE_3198911151|Заместитель начальника юридического управления|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3198911151
JOB_3188902128|2000-03-09|4712-12-31|JOB_CODE_3188902128|Начальник ГУ № 7|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3188902128
JOB_3188571496|2000-03-09|4712-12-31|JOB_CODE_3188571496|Контролер ч/с ГУ№7|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3696883719|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3188571496
JOB_3122883785|2000-03-09|4712-12-31|JOB_CODE_3122883785|Заместитель Генерального директора по капитальному строительству|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3122883785
JOB_3119591392|2000-03-09|4712-12-31|JOB_CODE_3119591392|Вице - президент|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3119591392
JOB_3114934984|2000-03-09|4712-12-31|JOB_CODE_3114934984|Кассир - оператор|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3490852268|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3114934984
JOB_3110920770|2000-03-09|4712-12-31|JOB_CODE_3110920770|Управляющий директор по маркетингу и коммерции|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_3266313591|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3110920770
JOB_3099128154|2000-03-09|4712-12-31|JOB_CODE_3099128154|Эксперт|188772AEC117AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|JOB_FAMILY_407789323|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|JOB_3099128154
