PERSON_LEGISLATIVE_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|BUSINESS_GROUP_ID|PERSON_ID|LEGISLATION_CODE|HIGHEST_EDUCATION_LEVEL|MARITAL_STATUS|MARITAL_STATUS_DATE|SEX|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|PER_INFROMATION_CATEGORY|PER_INFORMATION1|PER_INFORMATION2|PER_INFORMATION3|PER_INFORMATION4|PER_INFORMATION5|PER_INFORMATION6|PER_INFORMATION7|PER_INFORMATION8|PER_INFORMATION9|PER_INFORMATION10|PER_INFORMATION11|PER_INFORMATION12|PER_INFORMATION13|PER_INFORMATION14|PER_INFORMATION15|PER_INFORMATION16|PER_INFORMATION17|PER_INFORMATION18|PER_INFORMATION19|PER_INFORMATION20|PER_INFORMATION21|PER_INFORMATION22|PER_INFORMATION23|PER_INFORMATION24|PER_INFORMATION25|PER_INFORMATION26|PER_INFORMATION27|PER_INFORMATION28|PER_INFORMATION29|PER_INFORMATION30|PER_INFORMATION_DATE1|PER_INFORMATION_DATE2|PER_INFORMATION_DATE3|PER_INFORMATION_DATE4|PER_INFORMATION_DATE5|PER_INFORMATION_DATE6|PER_INFORMATION_DATE7|PER_INFORMATION_DATE8|PER_INFORMATION_DATE9|PER_INFORMATION_DATE10|PER_INFORMATION_DATE11|PER_INFORMATION_DATE12|PER_INFORMATION_DATE13|PER_INFORMATION_DATE14|PER_INFORMATION_DATE15|PER_INFORMATION_NUMBER1|PER_INFORMATION_NUMBER2|PER_INFORMATION_NUMBER3|PER_INFORMATION_NUMBER4|PER_INFORMATION_NUMBER5|PER_INFORMATION_NUMBER6|PER_INFORMATION_NUMBER7|PER_INFORMATION_NUMBER8|PER_INFORMATION_NUMBER9|PER_INFORMATION_NUMBER10|PER_INFORMATION_NUMBER11|PER_INFORMATION_NUMBER12|PER_INFORMATION_NUMBER13|PER_INFORMATION_NUMBER14|PER_INFORMATION_NUMBER15|PER_INFORMATION_NUMBER16|PER_INFORMATION_NUMBER17|PER_INFORMATION_NUMBER18|PER_INFORMATION_NUMBER19|PER_INFORMATION_NUMBER20|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
L3193529006|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3193529006|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3193529006
L3195274266|2002-06-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3195274266|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3195274266
L3199381291|2006-07-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3199381291|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3199381291
L3199730960|2005-05-31|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3199730960|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3199730960
L3200525363|2005-12-28|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3200525363|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3200525363
L3201090396|2000-06-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3201090396|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3201090396
L3202112176|2008-07-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3202112176|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3202112176
L3202594713|2011-10-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3202594713|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3202594713
L3209101863|2005-04-11|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3209101863|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3209101863
L3211219959|2002-09-19|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3211219959|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3211219959
L3211284505|2001-12-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3211284505|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3211284505
L3215127968|2001-07-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3215127968|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3215127968
L3221666803|2014-12-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3221666803|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3221666803
L322307505|2006-01-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P322307505|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L322307505
L3225651763|2006-11-20|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3225651763|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3225651763
L3229202177|2002-07-22|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3229202177|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3229202177
L3229503690|2013-06-06|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3229503690|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3229503690
L3229599262|2006-03-17|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3229599262|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3229599262
L3230286285|2002-09-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3230286285|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3230286285
L3230468874|2002-11-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3230468874|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3230468874
L3233387357|2001-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3233387357|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3233387357
L323526552|2000-05-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P323526552|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L323526552
L3236112484|2003-04-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3236112484|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3236112484
L3237232809|2007-12-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3237232809|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3237232809
L3238082699|2004-06-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3238082699|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3238082699
L3241500818|2011-10-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3241500818|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3241500818
L3243291184|2008-10-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3243291184|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3243291184
L3245540285|2005-12-30|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3245540285|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3245540285
L3247524930|2012-08-31|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3247524930|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3247524930
L3254109537|2002-05-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3254109537|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3254109537
L3255834049|2005-10-11|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3255834049|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3255834049
L3261835914|2005-10-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3261835914|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3261835914
L3262569661|2002-07-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3262569661|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3262569661
L3262786021|2007-01-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3262786021|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3262786021
L3268404913|2007-09-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3268404913|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3268404913
L3273860381|2004-01-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3273860381|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3273860381
L3277965194|2006-01-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3277965194|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3277965194
L3293625259|2003-10-15|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3293625259|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3293625259
L3296461941|2013-07-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3296461941|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3296461941
L3297226992|2005-10-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3297226992|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3297226992
L3298770708|2012-06-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3298770708|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3298770708
L3302318096|2007-05-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3302318096|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3302318096
L3303611972|2002-05-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3303611972|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3303611972
L3304392915|2005-06-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3304392915|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3304392915
L3309678571|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3309678571|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3309678571
L3312546939|2002-08-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3312546939|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3312546939
L3320957626|2015-03-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3320957626|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3320957626
L3322476265|2014-09-10|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3322476265|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3322476265
L3323674153|2003-06-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3323674153|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3323674153
L3325803870|2003-04-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3325803870|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3325803870
L3330904420|2012-11-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3330904420|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3330904420
L3339540963|2009-07-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3339540963|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3339540963
L334161138|2005-03-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P334161138|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L334161138
L3350020915|2002-11-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3350020915|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3350020915
L335139370|2010-01-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P335139370|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L335139370
L3352172938|2011-03-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3352172938|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3352172938
L3354410393|2015-01-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3354410393|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3354410393
L3355153352|2002-05-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3355153352|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3355153352
L3357269141|2008-02-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3357269141|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3357269141
L3362093835|2015-01-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3362093835|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3362093835
L3364172363|2002-09-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3364172363|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3364172363
L3365139523|2002-06-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3365139523|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3365139523
L3367751004|2003-01-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3367751004|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3367751004
L3369705225|2002-04-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3369705225|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3369705225
L3370941392|2001-07-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3370941392|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3370941392
L3371396923|2007-08-20|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3371396923|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3371396923
L3371838148|2015-03-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3371838148|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3371838148
L3373539003|2003-06-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3373539003|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3373539003
L337561713|2007-02-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P337561713|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L337561713
L337634899|2011-09-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P337634899|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L337634899
L3377658777|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3377658777|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3377658777
L3378694488|2003-10-13|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3378694488|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3378694488
L3381382107|2011-10-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3381382107|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3381382107
L3381634092|2003-06-17|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3381634092|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3381634092
L3384934951|2015-02-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3384934951|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3384934951
L3385121455|2003-09-22|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3385121455|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3385121455
L33851855|2003-06-20|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P33851855|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L33851855
L3386729803|2013-10-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3386729803|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3386729803
L3386839342|2003-07-15|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3386839342|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3386839342
L3393452703|2003-04-28|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3393452703|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3393452703
L3394948337|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3394948337|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3394948337
L3395879197|2009-09-28|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3395879197|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3395879197
L3397331931|2014-01-28|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3397331931|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3397331931
L3398263038|2015-01-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3398263038|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3398263038
L3398796109|2002-10-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3398796109|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3398796109
L3400533680|2007-11-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3400533680|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3400533680
L3401384999|2013-07-22|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3401384999|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3401384999
L3401610883|2000-10-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3401610883|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3401610883
L3402487583|2002-05-21|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3402487583|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3402487583
L3403775918|2013-07-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3403775918|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3403775918
L3411017106|2004-03-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3411017106|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3411017106
L3412758087|2011-04-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3412758087|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3412758087
L3412856866|2008-04-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3412856866|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3412856866
L3417514191|2001-05-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3417514191|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3417514191
L3418066421|2001-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3418066421|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3418066421
L3419487887|2007-04-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3419487887|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3419487887
L3420570598|2014-03-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3420570598|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3420570598
L3421977657|2002-12-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3421977657|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3421977657
L3423266385|2004-11-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3423266385|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3423266385
L3426813777|2002-08-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3426813777|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3426813777
L3426912112|2007-08-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3426912112|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3426912112
L3427596653|2007-11-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3427596653|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3427596653
L3429371198|2002-05-22|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3429371198|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3429371198
