JOB_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|JOB_CODE|NAME|SET_ID|BUSINESS_GROUP_ID|JOB_FAMILY_ID|BENCHMARK_JOB_ID|ACTION_OCCURRENCE_ID|ACTIVE_STATUS|BENCHMARK_JOB_FLAG|MED_CHECKUP_REQ|REGULAR_TEMPORARY|FULL_PART_TIME|JOB_FUNCTION_CODE|MANAGER_LEVEL|APPROVAL_AUTHORITY|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
KTG_JOB_467|2000-03-09|4712-12-31|KTG_JOB_CODE_467|Заместитель Генерального директора по сервисным проектам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_467
KTG_JOB_679|2000-03-09|4712-12-31|KTG_JOB_CODE_679|Заместитель Генерального директора по стратегическим проектам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_679
KTG_JOB_807|2000-03-09|4712-12-31|KTG_JOB_CODE_807|Заместитель Генерального директора по трансформации и развитию|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_807
KTG_JOB_639|2000-03-09|4712-12-31|KTG_JOB_CODE_639|Заместитель Генерального директора по управлению ГТС|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_639
KTG_JOB_287|2000-03-09|4712-12-31|KTG_JOB_CODE_287|Заместитель Генерального директора по финансам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_287
KTG_JOB_286|2000-03-09|4712-12-31|KTG_JOB_CODE_286|Заместитель Генерального директора по экономике и развитию|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_286
KTG_JOB_198|2000-03-09|4712-12-31|KTG_JOB_CODE_198|Заместитель Генерального директора по экономике и финансам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_198
KTG_JOB_113|2000-03-09|4712-12-31|KTG_JOB_CODE_113|Заместитель главного бухгалтера|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY6|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_113
KTG_JOB_25|2000-03-09|4712-12-31|KTG_JOB_CODE_25|Заместитель директора|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY6|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_25
KTG_JOB_359|2000-03-09|4712-12-31|KTG_JOB_CODE_359|Заместитель директора по геологии|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_359
KTG_JOB_306|2000-03-09|4712-12-31|KTG_JOB_CODE_306|Заместитель директора по геологии и бурению|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_306
KTG_JOB_225|2000-03-09|4712-12-31|KTG_JOB_CODE_225|Заместитель директора по капитальному строительству|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_225
KTG_JOB_226|2000-03-09|4712-12-31|KTG_JOB_CODE_226|Заместитель директора по общим вопросам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_226
KTG_JOB_267|2000-03-09|4712-12-31|KTG_JOB_CODE_267|Заместитель директора по строительству|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_267
KTG_JOB_171|2000-03-09|4712-12-31|KTG_JOB_CODE_171|Заместитель директора по экономике и финансам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_171
KTG_JOB_533|2000-03-09|4712-12-31|KTG_JOB_CODE_533|Заместитель директора по экономике и финасам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_533
KTG_JOB_82|2000-03-09|4712-12-31|KTG_JOB_CODE_82|Заместитель начальника|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_82
KTG_JOB_140|2000-03-09|4712-12-31|KTG_JOB_CODE_140|Заместитель начальника по геологии|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_140
KTG_JOB_141|2000-03-09|4712-12-31|KTG_JOB_CODE_141|Заместитель начальника по разработке|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_141
KTG_JOB_324|2000-03-09|4712-12-31|KTG_JOB_CODE_324|Заместитель начальника управления|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_324
KTG_JOB_459|2000-03-09|4712-12-31|KTG_JOB_CODE_459|Заместитель руководителя|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_459
KTG_JOB_442|2000-03-09|4712-12-31|KTG_JOB_CODE_442|Заместитель руководителя службы|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_442
KTG_JOB_522|2000-03-09|4712-12-31|KTG_JOB_CODE_522|И.о. Генерального директора|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_522
KTG_JOB_484|2000-03-09|4712-12-31|KTG_JOB_CODE_484|И.о. Директора Представительства|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_484
KTG_JOB_160|2000-03-09|4712-12-31|KTG_JOB_CODE_160|И.о. Заместителя Генерального директора|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_160
KTG_JOB_526|2000-03-09|4712-12-31|KTG_JOB_CODE_526|И.о. Руководителя аппарата|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_526
KTG_JOB_446|2000-03-09|4712-12-31|KTG_JOB_CODE_446|И.о. Руководителя службы|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_446
KTG_JOB_239|2000-03-09|4712-12-31|KTG_JOB_CODE_239|Инженер|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_239
KTG_JOB_241|2000-03-09|4712-12-31|KTG_JOB_CODE_241|Инженер - механик|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_241
KTG_JOB_137|2000-03-09|4712-12-31|KTG_JOB_CODE_137|Инженер - механик по буровому оборудованию|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_137
KTG_JOB_248|2000-03-09|4712-12-31|KTG_JOB_CODE_248|Инженер - эколог|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_248
KTG_JOB_246|2000-03-09|4712-12-31|KTG_JOB_CODE_246|Инженер - эксперт|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_246
KTG_JOB_253|2000-03-09|4712-12-31|KTG_JOB_CODE_253|Инженер по подготовке производства|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_253
KTG_JOB_247|2000-03-09|4712-12-31|KTG_JOB_CODE_247|Инженер по технике безопасности|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_247
KTG_JOB_136|2000-03-09|4712-12-31|KTG_JOB_CODE_136|Инженер по технике и технологии бурения|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_136
KTG_JOB_20|2000-03-09|4712-12-31|KTG_JOB_CODE_20|Исполнительный директор|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_20
KTG_JOB_424|2000-03-09|4712-12-31|KTG_JOB_CODE_424|Исполнительный директор по корпоративному развитию|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_424
KTG_JOB_376|2000-03-09|4712-12-31|KTG_JOB_CODE_376|Исполнительный директор по развитию|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_376
KTG_JOB_129|2000-03-09|4712-12-31|KTG_JOB_CODE_129|Консультант по геологии|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_129
KTG_JOB_184|2000-03-09|4712-12-31|KTG_JOB_CODE_184|Координатор|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_184
KTG_JOB_158|2000-03-09|4712-12-31|KTG_JOB_CODE_158|Координатор по организационным вопросам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_158
KTG_JOB_558|2000-03-09|4712-12-31|KTG_JOB_CODE_558|Корпоративный секретарь|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY6|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_558
KTG_JOB_4|2000-03-09|4712-12-31|KTG_JOB_CODE_4|Менеджер|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_4
KTG_JOB_496|2000-03-09|4712-12-31|KTG_JOB_CODE_496|Менеджер по административно-хозяйственной работе|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_496
KTG_JOB_84|2000-03-09|4712-12-31|KTG_JOB_CODE_84|Менеджер по бурению|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_84
KTG_JOB_142|2000-03-09|4712-12-31|KTG_JOB_CODE_142|Менеджер по геофизике|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_142
KTG_JOB_42|2000-03-09|4712-12-31|KTG_JOB_CODE_42|Менеджер по информационным технологиям|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_42
KTG_JOB_1|2000-03-09|4712-12-31|KTG_JOB_CODE_1|Менеджер по кадрам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_1
KTG_JOB_495|2000-03-09|4712-12-31|KTG_JOB_CODE_495|Менеджер по кадровой работе|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_495
KTG_JOB_188|2000-03-09|4712-12-31|KTG_JOB_CODE_188|Менеджер по коммерции|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_188
KTG_JOB_167|2000-03-09|4712-12-31|KTG_JOB_CODE_167|Менеджер по контрактам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_167
KTG_JOB_119|2000-03-09|4712-12-31|KTG_JOB_CODE_119|Менеджер по контрактам и импортозамещению|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_119
KTG_JOB_118|2000-03-09|4712-12-31|KTG_JOB_CODE_118|Менеджер по маркетингу|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_118
KTG_JOB_404|2000-03-09|4712-12-31|KTG_JOB_CODE_404|Менеджер по надзору за строительством|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_404
KTG_JOB_413|2000-03-09|4712-12-31|KTG_JOB_CODE_413|Менеджер по ОТ, ТБ и экологии|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_413
KTG_JOB_406|2000-03-09|4712-12-31|KTG_JOB_CODE_406|Менеджер по проектно-сметной документации|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_406
KTG_JOB_87|2000-03-09|4712-12-31|KTG_JOB_CODE_87|Менеджер по разработке|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_87
KTG_JOB_168|2000-03-09|4712-12-31|KTG_JOB_CODE_168|Менеджер по сбыту газа и конденсата|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_168
KTG_JOB_405|2000-03-09|4712-12-31|KTG_JOB_CODE_405|Менеджер по сметам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_405
KTG_JOB_41|2000-03-09|4712-12-31|KTG_JOB_CODE_41|Менеджер по строительству|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_41
KTG_JOB_407|2000-03-09|4712-12-31|KTG_JOB_CODE_407|Менеджер по техническому надзору|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_407
KTG_JOB_121|2000-03-09|4712-12-31|KTG_JOB_CODE_121|Менеджер по экологии и социальным проектам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_121
KTG_JOB_189|2000-03-09|4712-12-31|KTG_JOB_CODE_189|Менеджер по экономике и антимонопольной политике|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_189
KTG_JOB_331|2000-03-09|4712-12-31|KTG_JOB_CODE_331|Менеджер по экономике и финансам|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_331
KTG_JOB_116|2000-03-09|4712-12-31|KTG_JOB_CODE_116|Менеджер по экономике проекта|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_116
KTG_JOB_315|2000-03-09|4712-12-31|KTG_JOB_CODE_315|Менеджер проекта|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_315
KTG_JOB_81|2000-03-09|4712-12-31|KTG_JOB_CODE_81|Начальник|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_81
KTG_JOB_75|2000-03-09|4712-12-31|KTG_JOB_CODE_75|Начальник отдела|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_75
KTG_JOB_173|2000-03-09|4712-12-31|KTG_JOB_CODE_173|Начальник управления|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_173
KTG_JOB_321|2000-03-09|4712-12-31|KTG_JOB_CODE_321|Офис - менеджер|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_321
KTG_JOB_264|2000-03-09|4712-12-31|KTG_JOB_CODE_264|Офис менеджер|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY3|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_264
KTG_JOB_362|2000-03-09|4712-12-31|KTG_JOB_CODE_362|Офис-менеджер|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY3|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_362
KTG_JOB_68|2000-03-09|4712-12-31|KTG_JOB_CODE_68|Первый Вице - президент|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_68
KTG_JOB_170|2000-03-09|4712-12-31|KTG_JOB_CODE_170|Первый заместитель Генерального директора|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_170
KTG_JOB_637|2000-03-09|4712-12-31|KTG_JOB_CODE_637|Первый заместитель Генерального директора по маркетингу газа|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_637
KTG_JOB_224|2000-03-09|4712-12-31|KTG_JOB_CODE_224|Первый заместитель директора по производству|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY1|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_224
KTG_JOB_23|2000-03-09|4712-12-31|KTG_JOB_CODE_23|Помощник|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY3|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_23
KTG_JOB_304|2000-03-09|4712-12-31|KTG_JOB_CODE_304|Помощник Генерального директора|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_304
KTG_JOB_802|2000-03-09|4712-12-31|KTG_JOB_CODE_802|Помощник председателя Совета директоров|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY6|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_802
KTG_JOB_227|2000-03-09|4712-12-31|KTG_JOB_CODE_227|Представитель в г. Алматы|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_227
KTG_JOB_497|2000-03-09|4712-12-31|KTG_JOB_CODE_497|Пресс-секретарь|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY6|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_497
KTG_JOB_159|2000-03-09|4712-12-31|KTG_JOB_CODE_159|Региональный представитель|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_159
KTG_JOB_339|2000-03-09|4712-12-31|KTG_JOB_CODE_339|Региональный представитель в г. Баку|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY2|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_339
KTG_JOB_456|2000-03-09|4712-12-31|KTG_JOB_CODE_456|Руководитель аппарата|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY5|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_456
KTG_JOB_552|2000-03-09|4712-12-31|KTG_JOB_CODE_552|Руководитель группы|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY6|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_552
KTG_JOB_794|2000-03-09|4712-12-31|KTG_JOB_CODE_794|Руководитель канцелярии|188772AEC118AD11E053A647660A0CF2|188772AEC11AAD11E053A647660A0CF2|KTG_JOB_FAMILY6|||A|N|N|R||||0||||||||||||||||||||||||||||||||JOBCODE_TBL|KTG_JOB_794
